timestamp,split,load,is_weekday,temp_max_num,temp_min_num,Weather,Season,Oil price,Quarterly gdp
2022/10/15 13:45,history,2341.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 14:00,history,1682.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 14:15,history,1034.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 14:30,history,903.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 14:45,history,831.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 15:00,history,927.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 15:15,history,1664,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 15:30,history,1900.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 15:45,history,2032.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 16:00,history,2218.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 16:15,history,2117.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 16:30,history,2515.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 16:45,history,3584.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 17:00,history,4319.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 17:15,history,4750.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 17:30,history,5378,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 17:45,history,5389.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 18:00,history,5602.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 18:15,history,5083.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 18:30,history,3993.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 18:45,history,2598,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 19:00,history,1586.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 19:15,history,931.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 19:30,history,871.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 19:45,history,576.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 20:00,history,746.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 20:15,history,665.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 20:30,history,618.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 20:45,history,647.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 21:00,history,719.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 21:15,history,1288.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 21:30,history,1034.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 21:45,history,901.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 22:00,history,1006.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 22:15,history,1004.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 22:30,history,625.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 22:45,history,825.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 23:00,history,1092.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 23:15,history,2304.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 23:30,history,3105.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 23:45,history,3136.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/16 0:00,history,3086.7,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 0:15,history,2892.2,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 0:30,history,2892.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 0:45,history,2894.2,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 1:00,history,3403.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 1:15,history,3634.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 1:30,history,3635,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 1:45,history,3485,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 2:00,history,3234.3,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 2:15,history,3332.3,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 2:30,history,3271,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 2:45,history,3028.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 3:00,history,2662.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 3:15,history,2983.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 3:30,history,2932,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 3:45,history,2842.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 4:00,history,2881.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 4:15,history,3083.7,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 4:30,history,2912.6,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 4:45,history,2687.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 5:00,history,3088.6,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 5:15,history,3401.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 5:30,history,3608.9,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 5:45,history,3381.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 6:00,history,3028.1,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 6:15,history,2372.9,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 6:30,history,1913.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 6:45,history,1467.9,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 7:00,history,1259.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 7:15,history,871.2,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 7:30,history,527.9,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 7:45,history,335.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 8:00,history,340.8,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 8:15,history,310.1,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 8:30,history,126.7,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 8:45,history,100.2,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 9:00,history,138.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 9:15,history,88.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 9:30,history,72.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 9:45,history,44.4,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 10:00,history,61.5,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 10:15,history,204,1,31,20,cloudy,autumn,8.89,9462.59
2022/10/16 10:30,history,153.4,1,31,20,cloudy,autumn,8.89,9462.59
