timestamp,t,P_buy,P_sell,P_ch,P_dis,SOC_kWh,P_dg,P_pv,P_wt,shed,trigger,q50,q90,q95,load_actual,Pgrid_max_kW,Pess_max_kW,Ecap_kWh,SOC_min_kWh,SOC_max_kWh,SOC0_kWh,SOC_pct
2022-04-29 12:30:00,50,1106.1325242760734,0.0,0.0,544.1832010230268,4212.032238483219,0.0,3172.6235563961927,758.1878552813266,0.0,0,5959.8525390625,7018.715576171875,7266.723461914063,5540.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,49.627146728623686
2022-04-29 12:45:00,51,1401.244456893853,0.0,0.0,616.5560211786765,4068.826132950843,0.0,3138.5128972903376,848.2866246371331,0.0,0,6156.248046875,7229.641210937501,7500.524316406249,6004.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,47.30237228816304
2022-04-29 13:00:00,52,1255.751291476943,0.0,0.0,547.2366235154407,3906.5745484301387,0.0,3090.962644125019,907.7494408825972,0.0,0,6092.47314453125,7139.062353515625,7487.0759765625,5801.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,44.66841799399576
2022-04-29 13:15:00,53,1360.598373780609,0.0,0.0,576.5776874921019,3762.5649106629176,0.0,3030.1764143843384,740.1475243429504,0.0,0,5715.740234375,7030.416796875,7368.9774169921875,5707.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,42.33059919907333
2022-04-29 13:30:00,54,1092.3597191869194,0.0,0.0,618.7048538422763,3610.833940270259,0.0,2956.4145040361177,935.4486927795418,0.0,0,5316.332275390625,6651.566796875,6933.977734374999,5333.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,39.86743409529641
2022-04-29 13:45:00,55,773.5614037752972,0.0,0.0,131.85337982068123,3448.01687346966,0.0,2869.9927729046026,978.3984907856952,0.0,0,4210.87060546875,5968.639013671875,6337.475390625,3716.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,37.22429989398799
2022-04-29 14:00:00,56,863.0465594995702,0.0,291.4463345704974,0.0,3413.3186156221122,0.0,2771.281292110204,918.695053862449,0.0,0,2898.0333251953125,4719.961376953125,5243.177587890624,2711.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,36.66101648737195
2022-04-29 14:15:00,57,676.3106516381923,0.0,508.483331973182,0.0,3482.5371200826053,0.0,2660.702759368145,928.2009124689996,0.0,0,1643.2159423828125,3440.054614257813,3951.963854980469,2228.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,37.784693507834504
2022-04-29 14:30:00,58,72.26405932351683,0.0,234.86300765833792,0.0,3603.301911426236,0.0,2538.730688931953,920.647609255409,0.0,0,1121.6092529296875,2226.858666992188,2697.832897949218,1069.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,39.74516089977656
2022-04-29 14:45:00,59,0.0,811.4814147137902,495.1347994466696,0.0,3659.081875745091,0.0,2405.887383932728,1000.0,0.0,0,1026.4820556640625,1858.2556762695312,2066.0298828125,1275.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,40.650679801056675
2022-04-29 15:00:00,60,80.01999139657676,0.0,602.4309207989138,0.0,3776.6763906136753,0.0,2262.7416997969526,820.4446995105035,0.0,0,1198.6760864257812,1981.413818359375,2129.297741699218,1494.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,42.55968166580642
2022-04-29 15:15:00,61,296.7808785192857,0.0,479.1573847918686,0.0,3919.7537343034173,0.0,2109.9066083202206,800.2292491136395,0.0,0,1534.9435424804688,2285.8992431640627,2491.454724121093,1598.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,44.88236581661391
2022-04-29 15:30:00,62,439.36726802634615,0.0,436.19311704891976,0.0,4033.553613191486,0.0,1948.0365728279064,866.341803570924,0.0,0,1859.6128540039065,2627.9102050781253,2821.3261474609376,1920.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,46.72976644791374
2022-04-29 15:45:00,63,528.5442273020055,0.0,170.84860002370849,0.0,4137.149478490604,0.0,1777.8247456627266,700.0985369491692,0.0,0,2164.409545898437,2968.27158203125,3134.3084838867185,2361.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,48.41151750796436
2022-04-29 16:00:00,64,0.0,6.293425602773371,0.0,568.1855976231899,4177.726020996235,0.0,1599.9999999999995,629.1505558627002,0.0,0,2356.2547607421875,3058.1451416015625,3316.966564941406,2573.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,49.07022761357525
2022-04-29 16:15:00,65,227.2501290472338,0.0,0.0,589.8613073549398,4028.203495305922,0.0,1415.3238087008042,702.9791230110598,0.0,0,2568.2860107421875,3311.1984130859382,3642.0892333984375,2841.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,46.642913884836396
2022-04-29 16:30:00,66,472.8906051146059,0.0,0.0,523.941804278082,3872.9768354756748,0.0,1224.5869835682877,840.9821885156907,0.0,0,2802.8814697265625,3703.850073242188,4158.388720703125,3047.1,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,44.12300057590381
2022-04-29 16:45:00,67,1237.9209586574434,0.0,0.0,593.8368848901252,3735.097413297232,0.0,1028.6062889701177,852.0358674823135,0.0,0,3193.4849853515625,4571.239306640625,4993.270483398437,3712.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,41.884698267812205
2022-04-29 17:00:00,68,2449.8175436517886,0.0,0.0,564.9609710322355,3578.824548852462,0.0,828.2209443280673,631.0005409879083,0.0,0,4007.422729492188,5619.996630859375,6282.722973632812,4474.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,39.347801117734775
2022-04-29 17:15:00,69,4113.663928082875,0.0,0.0,803.647041465514,3430.150609107137,0.0,624.2890304516116,600.0,0.0,0,5201.520751953125,6797.148291015626,7233.424926757809,6141.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,36.93426313485612
2022-04-29 17:30:00,70,4475.131188903542,0.0,0.0,785.8631264614634,3218.6645455635808,613.7975162509939,417.6838151041649,765.2243532798354,0.0,0,6334.182373046875,7789.284423828125,8142.061938476561,7057.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,33.501047817590596
2022-04-29 17:45:00,71,4811.872296721732,0.0,0.0,811.9029300682128,3011.8584596526694,1032.8209764418361,209.290013536458,779.3137832317612,0.0,0,7022.1650390625,8213.74755859375,8487.91279296875,7645.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,30.143806163192682
2022-04-29 18:00:00,72,5000.0,0.0,0.0,869.8999510046441,2798.199793845245,1385.3121406254033,3.91886975727153e-13,794.5879083699529,0.0,0,7267.70068359375,8347.960546875,8611.068505859375,8049.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,26.675321328656576
2022-04-29 18:15:00,73,4912.533755260898,0.0,0.0,777.386249238232,2569.2787541071807,1086.5301263707966,0.0,873.8498691300738,0.0,0,7045.791259765625,8246.60087890625,8511.287841796875,7650.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,22.959070683558128
2022-04-29 18:30:00,74,4442.263362596999,0.0,0.0,708.3167722003402,2364.7034253602774,575.3481055985426,0.0,935.171759604118,0.0,0,6401.9140625,7633.86494140625,7928.6744140625,6661.1,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,19.63804261948502
2022-04-29 18:45:00,75,3211.1556419443823,0.0,0.0,379.3031541304045,2178.3042747812406,80.84259663536149,0.0,825.3986072898516,0.0,0,5198.6982421875,6755.807714843751,7159.846582031249,4496.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,16.612082382812346
2022-04-29 19:00:00,76,1488.7535112878911,0.0,0.0,185.55117131569773,2078.4876552732394,0.0,0.0,867.395317396411,0.0,0,3652.9486083984375,5354.309912109375,5844.286474609375,2541.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,14.991682715474665
